order,recipe,repeat_id,source_selection_id,label,image_id,source_path,input_folder,input_filename,output_path,input_sha256,output_sha256
41,phone_screenshot_resave,rep_02,rtv03_lg_cell_phone_09,lg_cell_phone,13897,data/raw/mini_cure_or/test/13897.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8547.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13897.jpg,f7020c22bcaa4d1acc019fee21e0bf99d5ac9cb68e35b93b41f78ca66d48a1fb,f7020c22bcaa4d1acc019fee21e0bf99d5ac9cb68e35b93b41f78ca66d48a1fb
42,phone_screenshot_resave,rep_02,rtv03_lg_cell_phone_10,lg_cell_phone,15164,data/raw/mini_cure_or/test/15164.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8548.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15164.jpg,5dc14b13753fb89cd8a177539895cbe84dfd6342bff5eb150569a6f991feeab8,5dc14b13753fb89cd8a177539895cbe84dfd6342bff5eb150569a6f991feeab8
43,phone_screenshot_resave,rep_02,rtv03_pan_04,pan,11608,data/raw/mini_cure_or/test/11608.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8549.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11608.jpg,0eb134924bf1ad62755527c95866a2d59eb6cd777a5d5625ead52770acad10b1,0eb134924bf1ad62755527c95866a2d59eb6cd777a5d5625ead52770acad10b1
44,phone_screenshot_resave,rep_02,rtv03_pan_05,pan,12582,data/raw/mini_cure_or/test/12582.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8550.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12582.jpg,45781ef4b5f14241339426ca7596d8bcbb1a4b9e05bc7b27fe27d71f889e55ed,45781ef4b5f14241339426ca7596d8bcbb1a4b9e05bc7b27fe27d71f889e55ed
45,phone_screenshot_resave,rep_02,rtv03_pan_06,pan,12844,data/raw/mini_cure_or/test/12844.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8551.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12844.jpg,f75314f168180c8fe53f55434b3a477c571e01f2ab08ece54d7c4cbda082014d,f75314f168180c8fe53f55434b3a477c571e01f2ab08ece54d7c4cbda082014d
46,phone_screenshot_resave,rep_02,rtv03_pan_07,pan,13142,data/raw/mini_cure_or/test/13142.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8552.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13142.jpg,84897ea8480f55a8109addaa501cd01fb53b9c741f4858c67d83db312c0f1a46,84897ea8480f55a8109addaa501cd01fb53b9c741f4858c67d83db312c0f1a46
47,phone_screenshot_resave,rep_02,rtv03_pan_08,pan,14382,data/raw/mini_cure_or/test/14382.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8553.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14382.jpg,e62309cbbe8e32aeb8ad536b8436eef2ea0ed0f44f465d951ccd831eededf7d5,e62309cbbe8e32aeb8ad536b8436eef2ea0ed0f44f465d951ccd831eededf7d5
48,phone_screenshot_resave,rep_02,rtv03_pan_09,pan,15772,data/raw/mini_cure_or/test/15772.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8554.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15772.jpg,d85504b5d7dfdfccd2f49da0b8f9934cbd020ba98574cf87483ae58b7c36c2e3,d85504b5d7dfdfccd2f49da0b8f9934cbd020ba98574cf87483ae58b7c36c2e3
49,phone_screenshot_resave,rep_02,rtv03_pan_10,pan,15808,data/raw/mini_cure_or/test/15808.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8555.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15808.jpg,3901a458e972b772833557177854c4d2d35e6ebf9c63b1e9ab8692b350df2647,3901a458e972b772833557177854c4d2d35e6ebf9c63b1e9ab8692b350df2647
50,phone_screenshot_resave,rep_02,rtv03_shoes_02,shoes,10854,data/raw/mini_cure_or/test/10854.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8556.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/10854.jpg,21365c3e0774d96ec9e6bf88656270b7bcdcf4e3c56be213ca220e2f051fffac,21365c3e0774d96ec9e6bf88656270b7bcdcf4e3c56be213ca220e2f051fffac
51,phone_screenshot_resave,rep_02,rtv03_shoes_04,shoes,12605,data/raw/mini_cure_or/test/12605.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8557.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12605.jpg,96e3c6c9a7947a65bd36eecbac857de93013e0735c9935a55f25c8137992e2a2,96e3c6c9a7947a65bd36eecbac857de93013e0735c9935a55f25c8137992e2a2
52,phone_screenshot_resave,rep_02,rtv03_shoes_05,shoes,13037,data/raw/mini_cure_or/test/13037.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8558.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13037.jpg,0f6618e7e145f7960e1d518904ecffadf129db87e1874768f688d3624340d24a,0f6618e7e145f7960e1d518904ecffadf129db87e1874768f688d3624340d24a
53,phone_screenshot_resave,rep_02,rtv03_shoes_07,shoes,13819,data/raw/mini_cure_or/test/13819.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8559.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13819.jpg,3f2dec7794253abd2e10a210d98464772a4eade02ec73e2ad1a4f76cb78e0940,3f2dec7794253abd2e10a210d98464772a4eade02ec73e2ad1a4f76cb78e0940
54,phone_screenshot_resave,rep_02,rtv03_shoes_08,shoes,14426,data/raw/mini_cure_or/test/14426.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8560.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14426.jpg,94a2befb38b59b77d745c5436869b17651ac28be3cc8aa0e72905bf82363aa5f,94a2befb38b59b77d745c5436869b17651ac28be3cc8aa0e72905bf82363aa5f
55,phone_screenshot_resave,rep_02,rtv03_shoes_09,shoes,14640,data/raw/mini_cure_or/test/14640.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8561.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14640.jpg,cb5c8fe6a8f6ebea8c1e6746381696d5538da72e02e6b92efa23f5d6d964572c,cb5c8fe6a8f6ebea8c1e6746381696d5538da72e02e6b92efa23f5d6d964572c
56,phone_screenshot_resave,rep_02,rtv03_shoes_10,shoes,15631,data/raw/mini_cure_or/test/15631.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8562.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15631.jpg,c8187451af6f352435fc882ee873199c7321ae29fc59e5603fc570f30f362684,c8187451af6f352435fc882ee873199c7321ae29fc59e5603fc570f30f362684
57,phone_screenshot_resave,rep_02,rtv03_toy_04,toy,13864,data/raw/mini_cure_or/test/13864.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8563.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13864.jpg,3d7b2b6acf88d10b1350fa0f1bc32e5c539664aee023be8d8da3f92733a7fb3d,3d7b2b6acf88d10b1350fa0f1bc32e5c539664aee023be8d8da3f92733a7fb3d
58,phone_screenshot_resave,rep_02,rtv03_toy_05,toy,13931,data/raw/mini_cure_or/test/13931.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8564.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13931.jpg,e3d8f51624561a60d4a27546f1c3772af325e3999e1e252be058670d854c4627,e3d8f51624561a60d4a27546f1c3772af325e3999e1e252be058670d854c4627
59,phone_screenshot_resave,rep_02,rtv03_toy_06,toy,15247,data/raw/mini_cure_or/test/15247.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8565.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15247.jpg,dddb7a0fdb687761aeefa073d1d6b13f3cf49ea029a5c8c04f2ff349e8025d65,dddb7a0fdb687761aeefa073d1d6b13f3cf49ea029a5c8c04f2ff349e8025d65
60,phone_screenshot_resave,rep_02,rtv03_toy_07,toy,15321,data/raw/mini_cure_or/test/15321.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8566.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15321.jpg,26f3a5bff8b34a4cf146e3ab4fd8a03ead4fb578c6bf2ad19633ffd595e93f44,26f3a5bff8b34a4cf146e3ab4fd8a03ead4fb578c6bf2ad19633ffd595e93f44
61,phone_screenshot_resave,rep_02,rtv03_toy_08,toy,15600,data/raw/mini_cure_or/test/15600.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8567.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15600.jpg,8f3c728adf5bf24c89a6d5c4168eb4142681a029639f104de7fb8e1e2b99ded4,8f3c728adf5bf24c89a6d5c4168eb4142681a029639f104de7fb8e1e2b99ded4
62,phone_screenshot_resave,rep_02,rtv03_toy_09,toy,16118,data/raw/mini_cure_or/test/16118.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8568.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16118.jpg,ce6703854bec194aede1eefbad21f4c01f9a62c94a11daad62861cdfcd8328f8,ce6703854bec194aede1eefbad21f4c01f9a62c94a11daad62861cdfcd8328f8
63,phone_screenshot_resave,rep_02,rtv03_toy_10,toy,16499,data/raw/mini_cure_or/test/16499.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8569.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16499.jpg,97218ff2ac4a014e1a3a3cd6827647e7ef2c5b0a904cb0f2787c21534a2b893c,97218ff2ac4a014e1a3a3cd6827647e7ef2c5b0a904cb0f2787c21534a2b893c
64,phone_screenshot_resave,rep_02,rtv03_training_marker_cone_04,training_marker_cone,13638,data/raw/mini_cure_or/test/13638.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8570.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13638.jpg,a8f729012ac8c3d1a79766f90a65768dea07506a6446da5a267fce7cd015a684,a8f729012ac8c3d1a79766f90a65768dea07506a6446da5a267fce7cd015a684
65,phone_screenshot_resave,rep_02,rtv03_training_marker_cone_05,training_marker_cone,14003,data/raw/mini_cure_or/test/14003.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8571.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14003.jpg,74c364f1b0e7da99ee161112e1b452cc0916429e6e62a436c6afddde8bda191a,74c364f1b0e7da99ee161112e1b452cc0916429e6e62a436c6afddde8bda191a
66,phone_screenshot_resave,rep_02,rtv03_training_marker_cone_06,training_marker_cone,14029,data/raw/mini_cure_or/test/14029.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8572.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14029.jpg,d1694a8f5e8ec0c8abfd03770b31803dd2e5afe9e236ae71374056db48e88d2f,d1694a8f5e8ec0c8abfd03770b31803dd2e5afe9e236ae71374056db48e88d2f
67,phone_screenshot_resave,rep_02,rtv03_training_marker_cone_07,training_marker_cone,14751,data/raw/mini_cure_or/test/14751.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8573.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14751.jpg,8bde667f8880cf23bfa2a70085fa62c66387f9cc5412abc5f1e128003875b28d,8bde667f8880cf23bfa2a70085fa62c66387f9cc5412abc5f1e128003875b28d
68,phone_screenshot_resave,rep_02,rtv03_training_marker_cone_08,training_marker_cone,14901,data/raw/mini_cure_or/test/14901.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8574.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14901.jpg,86bbe35c6b896ed6d69aa9244bf25907d3bd35a8216178fe454595b3a8209b57,86bbe35c6b896ed6d69aa9244bf25907d3bd35a8216178fe454595b3a8209b57
69,phone_screenshot_resave,rep_02,rtv03_training_marker_cone_09,training_marker_cone,15604,data/raw/mini_cure_or/test/15604.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8575.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15604.jpg,487db3827f24ea753cbd222c9adef541482f2319858f2bad85d9abae2cc966c3,487db3827f24ea753cbd222c9adef541482f2319858f2bad85d9abae2cc966c3
70,phone_screenshot_resave,rep_02,rtv03_training_marker_cone_10,training_marker_cone,15877,data/raw/mini_cure_or/test/15877.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8576.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15877.jpg,f8cce0feaa071d7eabf9760ef0697210e7a43406ad5fdd4e3c5f6da3de57a7aa,f8cce0feaa071d7eabf9760ef0697210e7a43406ad5fdd4e3c5f6da3de57a7aa
1,video_call_frame_capture,rep_01,rtv03_baseball_03,baseball,11442,data/raw/mini_cure_or/test/11442.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1831.JPG,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11442.jpg,b7888d69338279c2949bef9ac7cf541a8b8a2b1e3da6f17f08f29867ab7d3fda,b7888d69338279c2949bef9ac7cf541a8b8a2b1e3da6f17f08f29867ab7d3fda
2,video_call_frame_capture,rep_01,rtv03_baseball_05,baseball,13590,data/raw/mini_cure_or/test/13590.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1832.JPG,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13590.jpg,2ea9de0b7e5ca3ed2bd1b57df981cfce769abaf87cc8c01b62d0197ae6048576,2ea9de0b7e5ca3ed2bd1b57df981cfce769abaf87cc8c01b62d0197ae6048576
3,video_call_frame_capture,rep_01,rtv03_baseball_06,baseball,13724,data/raw/mini_cure_or/test/13724.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1833.JPG,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13724.jpg,0bb157359b42616ce6d9d602df19ef327a7687277335beb74732073cd63dd519,0bb157359b42616ce6d9d602df19ef327a7687277335beb74732073cd63dd519
4,video_call_frame_capture,rep_01,rtv03_baseball_07,baseball,14773,data/raw/mini_cure_or/test/14773.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1834.JPG,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14773.jpg,da1b017235ba6894dbdf58cbe6c0380cb567957c815b156805ff0052ca261da4,da1b017235ba6894dbdf58cbe6c0380cb567957c815b156805ff0052ca261da4
5,video_call_frame_capture,rep_01,rtv03_baseball_08,baseball,15024,data/raw/mini_cure_or/test/15024.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1835.JPG,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15024.jpg,2c91ec769604cb920a3f34dd6a1252e3f490647ec5f79cfa46b0e576755fb4e7,2c91ec769604cb920a3f34dd6a1252e3f490647ec5f79cfa46b0e576755fb4e7
6,video_call_frame_capture,rep_01,rtv03_baseball_09,baseball,15309,data/raw/mini_cure_or/test/15309.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1836.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15309.jpg,86b5ee9b385b2738a3f26af30263d7d0b8bef847f2f20d7746dfb1b8502cc5aa,86b5ee9b385b2738a3f26af30263d7d0b8bef847f2f20d7746dfb1b8502cc5aa
7,video_call_frame_capture,rep_01,rtv03_baseball_10,baseball,15621,data/raw/mini_cure_or/test/15621.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1837.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15621.jpg,c2fe73cae659d57d9ef3dc25242c20bffd1f19f7f9c2c3793f070aade78992e8,c2fe73cae659d57d9ef3dc25242c20bffd1f19f7f9c2c3793f070aade78992e8
8,video_call_frame_capture,rep_01,rtv03_calcium_bottle_04,calcium_bottle,14220,data/raw/mini_cure_or/test/14220.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1838.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14220.jpg,112a801f55113073e7ddf352c756dfdd7da3dea02de08c45d4e05c21b25a0411,112a801f55113073e7ddf352c756dfdd7da3dea02de08c45d4e05c21b25a0411
9,video_call_frame_capture,rep_01,rtv03_calcium_bottle_05,calcium_bottle,14405,data/raw/mini_cure_or/test/14405.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1839.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14405.jpg,4633491cb185fd1fd1353c666f019d717683684a0401ae013bbd3a55863b0191,4633491cb185fd1fd1353c666f019d717683684a0401ae013bbd3a55863b0191
10,video_call_frame_capture,rep_01,rtv03_calcium_bottle_06,calcium_bottle,14978,data/raw/mini_cure_or/test/14978.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1840.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14978.jpg,adc20108a588eba18726da5a00c4e7c45bb8a9070763efcf870d093ac2efcd31,adc20108a588eba18726da5a00c4e7c45bb8a9070763efcf870d093ac2efcd31
11,video_call_frame_capture,rep_01,rtv03_calcium_bottle_07,calcium_bottle,15012,data/raw/mini_cure_or/test/15012.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1841.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15012.jpg,91d6314d70b5805780c0970189f559a7085c1795b6f41f238f7a8d92ff9b5a91,91d6314d70b5805780c0970189f559a7085c1795b6f41f238f7a8d92ff9b5a91
12,video_call_frame_capture,rep_01,rtv03_calcium_bottle_08,calcium_bottle,15207,data/raw/mini_cure_or/test/15207.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1842.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15207.jpg,ebdb48372c65e2784e70b6f553c9e66df59a187e58bda176b5ca6295414b69f9,ebdb48372c65e2784e70b6f553c9e66df59a187e58bda176b5ca6295414b69f9
13,video_call_frame_capture,rep_01,rtv03_calcium_bottle_09,calcium_bottle,15222,data/raw/mini_cure_or/test/15222.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1843.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15222.jpg,128d8e8739f15f5289acf5113dbed781655f8b0e5ecad1a73cf365c386402100,128d8e8739f15f5289acf5113dbed781655f8b0e5ecad1a73cf365c386402100
14,video_call_frame_capture,rep_01,rtv03_calcium_bottle_10,calcium_bottle,15381,data/raw/mini_cure_or/test/15381.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1844.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15381.jpg,47673188fb488a728ebf2db3424e8d4337f0b6ae1ef73a001e531f536ef70e82,47673188fb488a728ebf2db3424e8d4337f0b6ae1ef73a001e531f536ef70e82
15,video_call_frame_capture,rep_01,rtv03_canon_camera_04,canon_camera,13124,data/raw/mini_cure_or/test/13124.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1845.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13124.jpg,48c048858881cd93a889678d19e5a4a1cffa8d71ccaaab49925103de87ac838e,48c048858881cd93a889678d19e5a4a1cffa8d71ccaaab49925103de87ac838e
16,video_call_frame_capture,rep_01,rtv03_canon_camera_05,canon_camera,13641,data/raw/mini_cure_or/test/13641.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1846.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13641.jpg,5da77fa321c3a8fd66f1975d7138b0971f5478620a7e2b535cb17eff5b3e750b,5da77fa321c3a8fd66f1975d7138b0971f5478620a7e2b535cb17eff5b3e750b
17,video_call_frame_capture,rep_01,rtv03_canon_camera_06,canon_camera,13924,data/raw/mini_cure_or/test/13924.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1847.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13924.jpg,0584dae67ad3ce62ae2a9694fcae57534cdb45621082fe80740bb8776486a603,0584dae67ad3ce62ae2a9694fcae57534cdb45621082fe80740bb8776486a603
18,video_call_frame_capture,rep_01,rtv03_canon_camera_07,canon_camera,14484,data/raw/mini_cure_or/test/14484.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1848.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14484.jpg,5049712647fa18d48e8e3b4547c81d2c87e267c07b059065c75e7235c0c62aa7,5049712647fa18d48e8e3b4547c81d2c87e267c07b059065c75e7235c0c62aa7
19,video_call_frame_capture,rep_01,rtv03_canon_camera_08,canon_camera,15716,data/raw/mini_cure_or/test/15716.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1849.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15716.jpg,88b823dbf716b0c52999ddebcbca32e2f2d5578e5716d7595426bf9064d07b26,88b823dbf716b0c52999ddebcbca32e2f2d5578e5716d7595426bf9064d07b26
20,video_call_frame_capture,rep_01,rtv03_canon_camera_09,canon_camera,16451,data/raw/mini_cure_or/test/16451.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1850.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16451.jpg,0044831d9a90a90bd0a5b73752a94694458c7b4cb75e23bcec84383eb6794a80,0044831d9a90a90bd0a5b73752a94694458c7b4cb75e23bcec84383eb6794a80
21,video_call_frame_capture,rep_01,rtv03_canon_camera_10,canon_camera,16481,data/raw/mini_cure_or/test/16481.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1851.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/16481.jpg,290d5e81b8fb31033e71e90e224820ee230fd30ae79f9f53a637685ae8279ccf,290d5e81b8fb31033e71e90e224820ee230fd30ae79f9f53a637685ae8279ccf
22,video_call_frame_capture,rep_01,rtv03_dymo_label_maker_04,dymo_label_maker,12706,data/raw/mini_cure_or/test/12706.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1852.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12706.jpg,c55c7513acb8a5298818217c9fea6d2ba3f422e7691ea918313f8ed003751547,c55c7513acb8a5298818217c9fea6d2ba3f422e7691ea918313f8ed003751547
23,video_call_frame_capture,rep_01,rtv03_dymo_label_maker_05,dymo_label_maker,13291,data/raw/mini_cure_or/test/13291.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1853.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13291.jpg,b128f02fef4ff65af481353769ba40419c9ed97d51d144c72022e19e108a0b54,b128f02fef4ff65af481353769ba40419c9ed97d51d144c72022e19e108a0b54
24,video_call_frame_capture,rep_01,rtv03_dymo_label_maker_06,dymo_label_maker,13725,data/raw/mini_cure_or/test/13725.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1854.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13725.jpg,d2c3cc2e99dbd3c2a7a0f4fe13a3f972539a181208373dbb32556baa19b82f73,d2c3cc2e99dbd3c2a7a0f4fe13a3f972539a181208373dbb32556baa19b82f73
25,video_call_frame_capture,rep_01,rtv03_dymo_label_maker_07,dymo_label_maker,14754,data/raw/mini_cure_or/test/14754.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1855.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14754.jpg,fb40bd2a1d3aa93b56660a1659183876801295bc5f9f7b98e5a68ba60bd14ddb,fb40bd2a1d3aa93b56660a1659183876801295bc5f9f7b98e5a68ba60bd14ddb
26,video_call_frame_capture,rep_01,rtv03_dymo_label_maker_08,dymo_label_maker,14836,data/raw/mini_cure_or/test/14836.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1856.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14836.jpg,152f6e2c0edfc3680edad66c043319482d8d2fdb41a2370fcc1c51a8cd43dfdc,152f6e2c0edfc3680edad66c043319482d8d2fdb41a2370fcc1c51a8cd43dfdc
27,video_call_frame_capture,rep_01,rtv03_dymo_label_maker_09,dymo_label_maker,15150,data/raw/mini_cure_or/test/15150.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1857.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15150.jpg,ac2627d24dac0c8590bfd4347d00938b6dbe50208298134a06955b8be3c1bfb4,ac2627d24dac0c8590bfd4347d00938b6dbe50208298134a06955b8be3c1bfb4
28,video_call_frame_capture,rep_01,rtv03_dymo_label_maker_10,dymo_label_maker,15409,data/raw/mini_cure_or/test/15409.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1858.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15409.jpg,bd0b5d96d0f7c1b85ec08ef640d81a7edc2f69b65267c9370a9186839e2b4680,bd0b5d96d0f7c1b85ec08ef640d81a7edc2f69b65267c9370a9186839e2b4680
29,video_call_frame_capture,rep_01,rtv03_hair_brush_02,hair_brush,11890,data/raw/mini_cure_or/test/11890.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1859.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11890.jpg,9d49984212df3326cd00fdefd60cdf239caa4b95bef4d00ebb959efd96235d8a,9d49984212df3326cd00fdefd60cdf239caa4b95bef4d00ebb959efd96235d8a
30,video_call_frame_capture,rep_01,rtv03_hair_brush_05,hair_brush,13820,data/raw/mini_cure_or/test/13820.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1860.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13820.jpg,77adac9af66d7c0ac919b61ad6530e3dc1b9de6f331eb3c53a9e1fe95a30a70e,77adac9af66d7c0ac919b61ad6530e3dc1b9de6f331eb3c53a9e1fe95a30a70e
31,video_call_frame_capture,rep_01,rtv03_hair_brush_06,hair_brush,15051,data/raw/mini_cure_or/test/15051.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1861.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15051.jpg,ccb718639b26cd7131a625c689c2eed309d0b9565a10e1a0be2534dac5aa3af8,ccb718639b26cd7131a625c689c2eed309d0b9565a10e1a0be2534dac5aa3af8
32,video_call_frame_capture,rep_01,rtv03_hair_brush_07,hair_brush,15162,data/raw/mini_cure_or/test/15162.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1862.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15162.jpg,3e2ed1ca268dac4049dcbc4813526e469e0b30d607ac1ce3d97a6f85fd8c444c,3e2ed1ca268dac4049dcbc4813526e469e0b30d607ac1ce3d97a6f85fd8c444c
33,video_call_frame_capture,rep_01,rtv03_hair_brush_08,hair_brush,15491,data/raw/mini_cure_or/test/15491.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep1,IMG_1863.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15491.jpg,0aaf6c10cbaf36a103a117e7ef5e91f1ea7e384b5cbde1ccbd4b1ad1eb31c2ed,0aaf6c10cbaf36a103a117e7ef5e91f1ea7e384b5cbde1ccbd4b1ad1eb31c2ed
